,Anchor,Positive,Negative
13110,/root/Unzipped/wav/id10083/id10083_195_0_0.wav,/root/Unzipped/wav/id10083/id10083_211_1_0.wav,/root/Unzipped/wav/id10724/id10724_25_0.wav
13111,/root/Unzipped/wav/id10083/id10083_177_9_0.wav,/root/Unzipped/wav/id10083/id10083_177_6_0.wav,/root/Unzipped/wav/id11034/id11034_68_2_0.wav
13112,/root/Unzipped/wav/id10083/id10083_1_3_0.wav,/root/Unzipped/wav/id10083/id10083_156_1_0.wav,/root/Unzipped/wav/id10802/id10802_18_2.wav
13113,/root/Unzipped/wav/id10083/id10083_157_0_0.wav,/root/Unzipped/wav/id10083/id10083_212_1_0.wav,/root/Unzipped/wav/id10049/id10049_38_3.wav
13114,/root/Unzipped/wav/id10083/id10083_209_0_0.wav,/root/Unzipped/wav/id10083/id10083_112_4_0.wav,/root/Unzipped/wav/id11144/id11144_63_0_0.wav
13115,/root/Unzipped/wav/id10083/id10083_171_2_0.wav,/root/Unzipped/wav/id10083/id10083_65_2_0.wav,/root/Unzipped/wav/id10099/id10099_38_0.wav
13116,/root/Unzipped/wav/id10083/id10083_73_1_0.wav,/root/Unzipped/wav/id10083/id10083_57_0_0.wav,/root/Unzipped/wav/id10938/id10938_163_3.wav
13117,/root/Unzipped/wav/id10083/id10083_202_1_0.wav,/root/Unzipped/wav/id10083/id10083_121_0_0.wav,/root/Unzipped/wav/id10170/id10170_216_1.wav
13118,/root/Unzipped/wav/id10083/id10083_187_0_0.wav,/root/Unzipped/wav/id10083/id10083_198_0_0.wav,/root/Unzipped/wav/id10132/id10132_52_1.wav
13119,/root/Unzipped/wav/id10083/id10083_86_2_0.wav,/root/Unzipped/wav/id10083/id10083_227_1_0.wav,/root/Unzipped/wav/id10117/id10117_38_3.wav
13120,/root/Unzipped/wav/id10083/id10083_44_0_0.wav,/root/Unzipped/wav/id10083/id10083_165_0_0.wav,/root/Unzipped/wav/id10203/id10203_34_2.wav
13121,/root/Unzipped/wav/id10083/id10083_133_1_0.wav,/root/Unzipped/wav/id10083/id10083_1_2_0.wav,/root/Unzipped/wav/id10087/id10087_29_2.wav
13122,/root/Unzipped/wav/id10083/id10083_86_1_0.wav,/root/Unzipped/wav/id10083/id10083_168_0_0.wav,/root/Unzipped/wav/id11144/id11144_13_1_0.wav
13123,/root/Unzipped/wav/id10083/id10083_132_2_0.wav,/root/Unzipped/wav/id10083/id10083_186_3_0.wav,/root/Unzipped/wav/id10179/id10179_24_0_0.wav
13124,/root/Unzipped/wav/id10083/id10083_175_1_0.wav,/root/Unzipped/wav/id10083/id10083_180_0_0.wav,/root/Unzipped/wav/id10601/id10601_215_4.wav
13125,/root/Unzipped/wav/id10083/id10083_207_1_0.wav,/root/Unzipped/wav/id10083/id10083_89_2_0.wav,/root/Unzipped/wav/id10638/id10638_22_2.wav
13126,/root/Unzipped/wav/id10083/id10083_181_0_0.wav,/root/Unzipped/wav/id10083/id10083_81_1_0.wav,/root/Unzipped/wav/id10539/id10539_251_0_0.wav
13127,/root/Unzipped/wav/id10083/id10083_52_0_0.wav,/root/Unzipped/wav/id10083/id10083_90_0_0.wav,/root/Unzipped/wav/id10334/id10334_61_3.wav
13128,/root/Unzipped/wav/id10083/id10083_204_0_0.wav,/root/Unzipped/wav/id10083/id10083_152_1_0.wav,/root/Unzipped/wav/id11090/id11090_81_2_0_0.wav
13129,/root/Unzipped/wav/id10083/id10083_59_0_0.wav,/root/Unzipped/wav/id10083/id10083_111_0_0.wav,/root/Unzipped/wav/id11079/id11079_32_0.wav
13130,/root/Unzipped/wav/id10083/id10083_47_0_0.wav,/root/Unzipped/wav/id10083/id10083_74_0_0.wav,/root/Unzipped/wav/id10996/id10996_187_0_0.wav
13131,/root/Unzipped/wav/id10083/id10083_83_5_0.wav,/root/Unzipped/wav/id10083/id10083_201_0_0.wav,/root/Unzipped/wav/id10195/id10195_42_0_0.wav
13132,/root/Unzipped/wav/id10083/id10083_230_4_0.wav,/root/Unzipped/wav/id10083/id10083_224_0_0.wav,/root/Unzipped/wav/id10914/id10914_64_0.wav
13133,/root/Unzipped/wav/id10083/id10083_101_1_0.wav,/root/Unzipped/wav/id10083/id10083_212_0_0.wav,/root/Unzipped/wav/id10334/id10334_94_1.wav
13134,/root/Unzipped/wav/id10083/id10083_117_0_0.wav,/root/Unzipped/wav/id10083/id10083_157_0_0.wav,/root/Unzipped/wav/id10988/id10988_85_1_0.wav
13135,/root/Unzipped/wav/id10083/id10083_39_3_0.wav,/root/Unzipped/wav/id10083/id10083_134_1_0.wav,/root/Unzipped/wav/id11228/id11228_114_1.wav
13136,/root/Unzipped/wav/id10083/id10083_38_0_0.wav,/root/Unzipped/wav/id10083/id10083_99_0_0.wav,/root/Unzipped/wav/id11051/id11051_23_5_0_0_0.wav
13137,/root/Unzipped/wav/id10083/id10083_28_1_0.wav,/root/Unzipped/wav/id10083/id10083_83_5_0.wav,/root/Unzipped/wav/id10438/id10438_1_1_0_0.wav
13138,/root/Unzipped/wav/id10083/id10083_197_2_0.wav,/root/Unzipped/wav/id10083/id10083_207_0_0.wav,/root/Unzipped/wav/id11039/id11039_25_0.wav
13139,/root/Unzipped/wav/id10083/id10083_177_6_0.wav,/root/Unzipped/wav/id10083/id10083_207_0_0.wav,/root/Unzipped/wav/id11079/id11079_0_1.wav
13140,/root/Unzipped/wav/id10083/id10083_39_0_0.wav,/root/Unzipped/wav/id10083/id10083_101_1_0.wav,/root/Unzipped/wav/id11216/id11216_146_0_0.wav
13141,/root/Unzipped/wav/id10083/id10083_217_0_0.wav,/root/Unzipped/wav/id10083/id10083_45_6_0.wav,/root/Unzipped/wav/id10283/id10283_100_0.wav
13142,/root/Unzipped/wav/id10083/id10083_8_0_0.wav,/root/Unzipped/wav/id10083/id10083_51_3_0.wav,/root/Unzipped/wav/id10865/id10865_55_4.wav
13143,/root/Unzipped/wav/id10083/id10083_0_0_0.wav,/root/Unzipped/wav/id10083/id10083_30_0_0.wav,/root/Unzipped/wav/id10767/id10767_11_0_0_0_0.wav
13144,/root/Unzipped/wav/id10083/id10083_212_1_0.wav,/root/Unzipped/wav/id10083/id10083_228_0_0.wav,/root/Unzipped/wav/id10283/id10283_137_0.wav
13145,/root/Unzipped/wav/id10083/id10083_127_2_0.wav,/root/Unzipped/wav/id10083/id10083_167_1_0.wav,/root/Unzipped/wav/id11079/id11079_8_2.wav
13146,/root/Unzipped/wav/id10083/id10083_178_2_0.wav,/root/Unzipped/wav/id10083/id10083_51_1_0.wav,/root/Unzipped/wav/id10215/id10215_30_0.wav
13147,/root/Unzipped/wav/id10083/id10083_165_0_0.wav,/root/Unzipped/wav/id10083/id10083_222_1_0.wav,/root/Unzipped/wav/id10438/id10438_121_4_0_0.wav
13148,/root/Unzipped/wav/id10083/id10083_207_0_0.wav,/root/Unzipped/wav/id10083/id10083_62_0_0.wav,/root/Unzipped/wav/id10422/id10422_69_1_0.wav
13149,/root/Unzipped/wav/id10083/id10083_221_0_0.wav,/root/Unzipped/wav/id10083/id10083_132_2_0.wav,/root/Unzipped/wav/id10089/id10089_48_0.wav
13150,/root/Unzipped/wav/id10083/id10083_155_0_0.wav,/root/Unzipped/wav/id10083/id10083_140_1_0.wav,/root/Unzipped/wav/id11243/id11243_80_0.wav
13151,/root/Unzipped/wav/id10083/id10083_177_7_0.wav,/root/Unzipped/wav/id10083/id10083_65_6_0.wav,/root/Unzipped/wav/id10881/id10881_48_0_0.wav
13152,/root/Unzipped/wav/id10083/id10083_112_0_0.wav,/root/Unzipped/wav/id10083/id10083_102_1_0.wav,/root/Unzipped/wav/id10716/id10716_12_0.wav
13153,/root/Unzipped/wav/id10083/id10083_230_2_0.wav,/root/Unzipped/wav/id10083/id10083_207_1_0.wav,/root/Unzipped/wav/id10438/id10438_96_2_0_0.wav
13154,/root/Unzipped/wav/id10083/id10083_108_0_0.wav,/root/Unzipped/wav/id10083/id10083_175_0_0.wav,/root/Unzipped/wav/id10638/id10638_48_0.wav
13155,/root/Unzipped/wav/id10083/id10083_154_1_0.wav,/root/Unzipped/wav/id10083/id10083_221_0_0.wav,/root/Unzipped/wav/id11079/id11079_36_0.wav
13156,/root/Unzipped/wav/id10083/id10083_227_0_0.wav,/root/Unzipped/wav/id10083/id10083_172_0_0.wav,/root/Unzipped/wav/id10220/id10220_22_1_0_0_0.wav
13157,/root/Unzipped/wav/id10083/id10083_2_1_0.wav,/root/Unzipped/wav/id10083/id10083_65_1_0.wav,/root/Unzipped/wav/id10752/id10752_52_2_0.wav
13158,/root/Unzipped/wav/id10083/id10083_172_0_0.wav,/root/Unzipped/wav/id10083/id10083_63_0_0.wav,/root/Unzipped/wav/id10339/id10339_5_1.wav
13159,/root/Unzipped/wav/id10083/id10083_152_0_0.wav,/root/Unzipped/wav/id10083/id10083_100_1_0.wav,/root/Unzipped/wav/id10437/id10437_32_0.wav
13160,/root/Unzipped/wav/id10083/id10083_123_7_0.wav,/root/Unzipped/wav/id10083/id10083_7_0_0.wav,/root/Unzipped/wav/id10319/id10319_65_1.wav
13161,/root/Unzipped/wav/id10083/id10083_204_1_0.wav,/root/Unzipped/wav/id10083/id10083_63_0_0.wav,/root/Unzipped/wav/id10034/id10034_100_0.wav
13162,/root/Unzipped/wav/id10083/id10083_170_0_0.wav,/root/Unzipped/wav/id10083/id10083_51_0_0.wav,/root/Unzipped/wav/id10988/id10988_65_1_0.wav
13163,/root/Unzipped/wav/id10083/id10083_199_0_0.wav,/root/Unzipped/wav/id10083/id10083_151_0_0.wav,/root/Unzipped/wav/id10302/id10302_6_2.wav
13164,/root/Unzipped/wav/id10083/id10083_163_1_0.wav,/root/Unzipped/wav/id10083/id10083_88_0_0.wav,/root/Unzipped/wav/id11243/id11243_97_1.wav
13165,/root/Unzipped/wav/id10083/id10083_208_2_0.wav,/root/Unzipped/wav/id10083/id10083_156_1_0.wav,/root/Unzipped/wav/id11005/id11005_35_0_0.wav
13166,/root/Unzipped/wav/id10083/id10083_45_6_0.wav,/root/Unzipped/wav/id10083/id10083_213_0_0.wav,/root/Unzipped/wav/id10339/id10339_23_0.wav
13167,/root/Unzipped/wav/id10083/id10083_213_0_0.wav,/root/Unzipped/wav/id10083/id10083_195_0_0.wav,/root/Unzipped/wav/id10301/id10301_27_1.wav
13168,/root/Unzipped/wav/id10083/id10083_155_1_0.wav,/root/Unzipped/wav/id10083/id10083_161_1_0.wav,/root/Unzipped/wav/id10203/id10203_146_1.wav
13169,/root/Unzipped/wav/id10083/id10083_52_2_0.wav,/root/Unzipped/wav/id10083/id10083_45_4_0.wav,/root/Unzipped/wav/id11079/id11079_11_0.wav
13170,/root/Unzipped/wav/id10083/id10083_121_1_0.wav,/root/Unzipped/wav/id10083/id10083_45_6_0.wav,/root/Unzipped/wav/id10302/id10302_43_0.wav
13171,/root/Unzipped/wav/id10083/id10083_106_0_0.wav,/root/Unzipped/wav/id10083/id10083_123_7_0.wav,/root/Unzipped/wav/id10524/id10524_61_0.wav
13172,/root/Unzipped/wav/id10083/id10083_104_2_0.wav,/root/Unzipped/wav/id10083/id10083_209_0_0.wav,/root/Unzipped/wav/id10339/id10339_28_2.wav
13173,/root/Unzipped/wav/id10083/id10083_141_0_0.wav,/root/Unzipped/wav/id10083/id10083_34_3_0.wav,/root/Unzipped/wav/id10215/id10215_31_0.wav
13174,/root/Unzipped/wav/id10083/id10083_65_6_0.wav,/root/Unzipped/wav/id10083/id10083_199_0_0.wav,/root/Unzipped/wav/id10713/id10713_34_1.wav
13175,/root/Unzipped/wav/id10083/id10083_34_4_0.wav,/root/Unzipped/wav/id10083/id10083_180_0_0.wav,/root/Unzipped/wav/id10491/id10491_14_1.wav
13176,/root/Unzipped/wav/id10083/id10083_123_12_0.wav,/root/Unzipped/wav/id10083/id10083_43_0_0.wav,/root/Unzipped/wav/id11005/id11005_17_0_0.wav
13177,/root/Unzipped/wav/id10083/id10083_65_7_0.wav,/root/Unzipped/wav/id10083/id10083_142_2_0.wav,/root/Unzipped/wav/id10422/id10422_70_0_0.wav
13178,/root/Unzipped/wav/id10083/id10083_5_0_0.wav,/root/Unzipped/wav/id10083/id10083_82_0_0.wav,/root/Unzipped/wav/id10303/id10303_89_0.wav
13179,/root/Unzipped/wav/id10083/id10083_127_3_0.wav,/root/Unzipped/wav/id10083/id10083_128_1_0.wav,/root/Unzipped/wav/id10087/id10087_68_1.wav
13180,/root/Unzipped/wav/id10083/id10083_74_0_0.wav,/root/Unzipped/wav/id10083/id10083_128_1_0.wav,/root/Unzipped/wav/id10179/id10179_20_2_0.wav
13181,/root/Unzipped/wav/id10083/id10083_62_0_0.wav,/root/Unzipped/wav/id10083/id10083_64_0_0.wav,/root/Unzipped/wav/id10410/id10410_71_4.wav
13182,/root/Unzipped/wav/id10083/id10083_163_0_0.wav,/root/Unzipped/wav/id10083/id10083_39_4_0.wav,/root/Unzipped/wav/id10071/id10071_40_1_0.wav
13183,/root/Unzipped/wav/id10083/id10083_166_0_0.wav,/root/Unzipped/wav/id10083/id10083_104_2_0.wav,/root/Unzipped/wav/id10601/id10601_195_0.wav
13184,/root/Unzipped/wav/id10083/id10083_123_1_0.wav,/root/Unzipped/wav/id10083/id10083_183_0_0.wav,/root/Unzipped/wav/id10302/id10302_34_1.wav
13185,/root/Unzipped/wav/id10083/id10083_193_0_0.wav,/root/Unzipped/wav/id10083/id10083_1_3_0.wav,/root/Unzipped/wav/id10242/id10242_328_0.wav
13186,/root/Unzipped/wav/id10083/id10083_191_0_0.wav,/root/Unzipped/wav/id10083/id10083_114_0_0.wav,/root/Unzipped/wav/id10716/id10716_3_1.wav
13187,/root/Unzipped/wav/id10083/id10083_80_0_0.wav,/root/Unzipped/wav/id10083/id10083_114_0_0.wav,/root/Unzipped/wav/id11122/id11122_147_3.wav
13188,/root/Unzipped/wav/id10083/id10083_200_0_0.wav,/root/Unzipped/wav/id10083/id10083_123_0_0.wav,/root/Unzipped/wav/id10767/id10767_143_1_0_0_0.wav
13189,/root/Unzipped/wav/id10083/id10083_80_1_0.wav,/root/Unzipped/wav/id10083/id10083_230_3_0.wav,/root/Unzipped/wav/id10438/id10438_27_1_0.wav
13190,/root/Unzipped/wav/id10083/id10083_205_0_0.wav,/root/Unzipped/wav/id10083/id10083_108_0_0.wav,/root/Unzipped/wav/id10437/id10437_105_0.wav
13191,/root/Unzipped/wav/id10083/id10083_211_2_0.wav,/root/Unzipped/wav/id10083/id10083_13_1_0.wav,/root/Unzipped/wav/id11051/id11051_22_8_0_0_0.wav
13192,/root/Unzipped/wav/id10083/id10083_36_2_0.wav,/root/Unzipped/wav/id10083/id10083_122_3_0.wav,/root/Unzipped/wav/id10117/id10117_42_0.wav
13193,/root/Unzipped/wav/id10083/id10083_103_0_0.wav,/root/Unzipped/wav/id10083/id10083_123_8_0.wav,/root/Unzipped/wav/id11005/id11005_40_0_0.wav
13194,/root/Unzipped/wav/id10083/id10083_150_0_0.wav,/root/Unzipped/wav/id10083/id10083_144_2_0.wav,/root/Unzipped/wav/id11235/id11235_56_1.wav
13195,/root/Unzipped/wav/id10083/id10083_96_0_0.wav,/root/Unzipped/wav/id10083/id10083_208_0_0.wav,/root/Unzipped/wav/id10069/id10069_32_1.wav
13196,/root/Unzipped/wav/id10083/id10083_121_2_0.wav,/root/Unzipped/wav/id10083/id10083_156_1_0.wav,/root/Unzipped/wav/id11143/id11143_57_1.wav
13197,/root/Unzipped/wav/id10083/id10083_120_0_0.wav,/root/Unzipped/wav/id10083/id10083_85_2_0.wav,/root/Unzipped/wav/id10019/id10019_75_0.wav
13198,/root/Unzipped/wav/id10083/id10083_179_0_0.wav,/root/Unzipped/wav/id10083/id10083_123_12_0.wav,/root/Unzipped/wav/id10546/id10546_69_3_0.wav
13199,/root/Unzipped/wav/id10083/id10083_209_1_0.wav,/root/Unzipped/wav/id10083/id10083_62_0_0.wav,/root/Unzipped/wav/id11079/id11079_44_0.wav
13200,/root/Unzipped/wav/id10083/id10083_9_0_0.wav,/root/Unzipped/wav/id10083/id10083_103_2_0.wav,/root/Unzipped/wav/id11217/id11217_23_0.wav
13201,/root/Unzipped/wav/id10083/id10083_224_1_0.wav,/root/Unzipped/wav/id10083/id10083_122_1_0.wav,/root/Unzipped/wav/id10878/id10878_1_0.wav
13202,/root/Unzipped/wav/id10083/id10083_183_1_0.wav,/root/Unzipped/wav/id10083/id10083_212_1_0.wav,/root/Unzipped/wav/id10631/id10631_172_2.wav
13203,/root/Unzipped/wav/id10083/id10083_214_0_0.wav,/root/Unzipped/wav/id10083/id10083_40_0_0.wav,/root/Unzipped/wav/id10713/id10713_47_1.wav
13204,/root/Unzipped/wav/id10083/id10083_130_0_0.wav,/root/Unzipped/wav/id10083/id10083_90_0_0.wav,/root/Unzipped/wav/id10767/id10767_81_3_0_0_0.wav
13205,/root/Unzipped/wav/id10083/id10083_175_0_0.wav,/root/Unzipped/wav/id10083/id10083_73_0_0.wav,/root/Unzipped/wav/id10878/id10878_36_0.wav
13206,/root/Unzipped/wav/id10083/id10083_86_0_0.wav,/root/Unzipped/wav/id10083/id10083_1_2_0.wav,/root/Unzipped/wav/id11144/id11144_49_2_0.wav
13207,/root/Unzipped/wav/id10083/id10083_36_0_0.wav,/root/Unzipped/wav/id10083/id10083_84_0_0.wav,/root/Unzipped/wav/id10638/id10638_39_2.wav
13208,/root/Unzipped/wav/id10083/id10083_84_0_0.wav,/root/Unzipped/wav/id10083/id10083_52_2_0.wav,/root/Unzipped/wav/id10938/id10938_227_3.wav
13209,/root/Unzipped/wav/id10083/id10083_97_1_0.wav,/root/Unzipped/wav/id10083/id10083_60_0_0.wav,/root/Unzipped/wav/id10283/id10283_40_2.wav
13210,/root/Unzipped/wav/id10083/id10083_69_0_0.wav,/root/Unzipped/wav/id10083/id10083_230_4_0.wav,/root/Unzipped/wav/id11216/id11216_10_0_0.wav
13211,/root/Unzipped/wav/id10083/id10083_213_1_0.wav,/root/Unzipped/wav/id10083/id10083_193_1_0.wav,/root/Unzipped/wav/id10170/id10170_35_0.wav
13212,/root/Unzipped/wav/id10083/id10083_107_0_0.wav,/root/Unzipped/wav/id10083/id10083_207_0_0.wav,/root/Unzipped/wav/id10182/id10182_109_0_0_0_0.wav
13213,/root/Unzipped/wav/id10083/id10083_140_1_0.wav,/root/Unzipped/wav/id10083/id10083_97_3_0.wav,/root/Unzipped/wav/id10324/id10324_72_2.wav
13214,/root/Unzipped/wav/id10083/id10083_143_0_0.wav,/root/Unzipped/wav/id10083/id10083_110_0_0.wav,/root/Unzipped/wav/id10551/id10551_43_1_0.wav
13215,/root/Unzipped/wav/id10083/id10083_14_1_0.wav,/root/Unzipped/wav/id10083/id10083_229_0_0.wav,/root/Unzipped/wav/id11228/id11228_6_0.wav
13216,/root/Unzipped/wav/id10083/id10083_78_0_0.wav,/root/Unzipped/wav/id10083/id10083_73_1_0.wav,/root/Unzipped/wav/id10049/id10049_29_0.wav
13217,/root/Unzipped/wav/id10083/id10083_45_1_0.wav,/root/Unzipped/wav/id10083/id10083_44_0_0.wav,/root/Unzipped/wav/id10767/id10767_150_0_0_0_0.wav
13218,/root/Unzipped/wav/id10083/id10083_203_2_0.wav,/root/Unzipped/wav/id10083/id10083_31_0_0.wav,/root/Unzipped/wav/id10303/id10303_61_0.wav
13219,/root/Unzipped/wav/id10083/id10083_196_0_0.wav,/root/Unzipped/wav/id10083/id10083_197_2_0.wav,/root/Unzipped/wav/id10301/id10301_5_0.wav
13220,/root/Unzipped/wav/id10083/id10083_132_0_0.wav,/root/Unzipped/wav/id10083/id10083_97_3_0.wav,/root/Unzipped/wav/id10938/id10938_16_4.wav
13221,/root/Unzipped/wav/id10083/id10083_188_0_0.wav,/root/Unzipped/wav/id10083/id10083_100_1_0.wav,/root/Unzipped/wav/id10132/id10132_46_0.wav
13222,/root/Unzipped/wav/id10083/id10083_83_4_0.wav,/root/Unzipped/wav/id10083/id10083_171_5_0.wav,/root/Unzipped/wav/id10339/id10339_23_0.wav
13223,/root/Unzipped/wav/id10083/id10083_50_0_0.wav,/root/Unzipped/wav/id10083/id10083_112_4_0.wav,/root/Unzipped/wav/id10211/id10211_30_0.wav
13224,/root/Unzipped/wav/id10083/id10083_63_0_0.wav,/root/Unzipped/wav/id10083/id10083_216_0_0.wav,/root/Unzipped/wav/id10049/id10049_8_5.wav
13225,/root/Unzipped/wav/id10083/id10083_103_1_0.wav,/root/Unzipped/wav/id10083/id10083_168_0_0.wav,/root/Unzipped/wav/id11034/id11034_52_0_0.wav
13226,/root/Unzipped/wav/id10083/id10083_155_2_0.wav,/root/Unzipped/wav/id10083/id10083_127_2_0.wav,/root/Unzipped/wav/id11122/id11122_136_6.wav
13227,/root/Unzipped/wav/id10083/id10083_64_0_0.wav,/root/Unzipped/wav/id10083/id10083_123_4_0.wav,/root/Unzipped/wav/id10179/id10179_15_0_0.wav
13228,/root/Unzipped/wav/id10083/id10083_177_2_0.wav,/root/Unzipped/wav/id10083/id10083_88_0_0.wav,/root/Unzipped/wav/id10302/id10302_84_2.wav
13229,/root/Unzipped/wav/id10083/id10083_167_1_0.wav,/root/Unzipped/wav/id10083/id10083_39_2_0.wav,/root/Unzipped/wav/id10049/id10049_23_0.wav
13230,/root/Unzipped/wav/id10083/id10083_104_0_0.wav,/root/Unzipped/wav/id10083/id10083_97_0_0.wav,/root/Unzipped/wav/id10034/id10034_96_4.wav
13231,/root/Unzipped/wav/id10083/id10083_35_0_0.wav,/root/Unzipped/wav/id10083/id10083_152_0_0.wav,/root/Unzipped/wav/id10713/id10713_63_0.wav
13232,/root/Unzipped/wav/id10083/id10083_123_11_0.wav,/root/Unzipped/wav/id10083/id10083_83_4_0.wav,/root/Unzipped/wav/id10195/id10195_36_0_0.wav
13233,/root/Unzipped/wav/id10083/id10083_178_1_0.wav,/root/Unzipped/wav/id10083/id10083_127_3_0.wav,/root/Unzipped/wav/id11217/id11217_12_4.wav
13234,/root/Unzipped/wav/id10083/id10083_228_0_0.wav,/root/Unzipped/wav/id10083/id10083_203_3_0.wav,/root/Unzipped/wav/id10938/id10938_140_0.wav
13235,/root/Unzipped/wav/id10083/id10083_115_0_0.wav,/root/Unzipped/wav/id10083/id10083_170_2_0.wav,/root/Unzipped/wav/id11122/id11122_138_0.wav
13236,/root/Unzipped/wav/id10083/id10083_126_0_0.wav,/root/Unzipped/wav/id10083/id10083_39_1_0.wav,/root/Unzipped/wav/id10546/id10546_28_1_0.wav
13237,/root/Unzipped/wav/id10083/id10083_1_1_0.wav,/root/Unzipped/wav/id10083/id10083_200_0_0.wav,/root/Unzipped/wav/id11077/id11077_85_0.wav
13238,/root/Unzipped/wav/id10083/id10083_207_3_0.wav,/root/Unzipped/wav/id10083/id10083_196_0_0.wav,/root/Unzipped/wav/id10988/id10988_90_1_0.wav
13239,/root/Unzipped/wav/id10083/id10083_170_1_0.wav,/root/Unzipped/wav/id10083/id10083_34_1_0.wav,/root/Unzipped/wav/id10034/id10034_94_0.wav
13240,/root/Unzipped/wav/id10083/id10083_109_0_0.wav,/root/Unzipped/wav/id10083/id10083_219_0_0.wav,/root/Unzipped/wav/id10524/id10524_3_0.wav
13241,/root/Unzipped/wav/id10083/id10083_171_0_0.wav,/root/Unzipped/wav/id10083/id10083_38_1_0.wav,/root/Unzipped/wav/id10524/id10524_56_0.wav
13242,/root/Unzipped/wav/id10083/id10083_203_1_0.wav,/root/Unzipped/wav/id10083/id10083_44_0_0.wav,/root/Unzipped/wav/id11122/id11122_146_1.wav
13243,/root/Unzipped/wav/id10083/id10083_127_1_0.wav,/root/Unzipped/wav/id10083/id10083_123_2_0.wav,/root/Unzipped/wav/id10539/id10539_154_0_0.wav
13244,/root/Unzipped/wav/id10083/id10083_138_0_0.wav,/root/Unzipped/wav/id10083/id10083_39_4_0.wav,/root/Unzipped/wav/id10724/id10724_43_1.wav
13245,/root/Unzipped/wav/id10083/id10083_133_2_0.wav,/root/Unzipped/wav/id10083/id10083_171_2_0.wav,/root/Unzipped/wav/id10352/id10352_174_3.wav
13246,/root/Unzipped/wav/id10083/id10083_45_3_0.wav,/root/Unzipped/wav/id10083/id10083_211_2_0.wav,/root/Unzipped/wav/id10215/id10215_10_0.wav
13247,/root/Unzipped/wav/id10083/id10083_142_1_0.wav,/root/Unzipped/wav/id10083/id10083_208_0_0.wav,/root/Unzipped/wav/id10878/id10878_65_1.wav
13248,/root/Unzipped/wav/id10083/id10083_94_0_0.wav,/root/Unzipped/wav/id10083/id10083_183_2_0.wav,/root/Unzipped/wav/id10631/id10631_193_1.wav
13249,/root/Unzipped/wav/id10083/id10083_223_0_0.wav,/root/Unzipped/wav/id10083/id10083_135_0_0.wav,/root/Unzipped/wav/id10551/id10551_91_2_0.wav
13250,/root/Unzipped/wav/id10083/id10083_37_1_0.wav,/root/Unzipped/wav/id10083/id10083_43_0_0.wav,/root/Unzipped/wav/id10716/id10716_51_0.wav
13251,/root/Unzipped/wav/id10083/id10083_88_0_0.wav,/root/Unzipped/wav/id10083/id10083_73_0_0.wav,/root/Unzipped/wav/id10422/id10422_52_0_0.wav
13252,/root/Unzipped/wav/id10083/id10083_162_0_0.wav,/root/Unzipped/wav/id10083/id10083_39_2_0.wav,/root/Unzipped/wav/id11034/id11034_29_0_0.wav
13253,/root/Unzipped/wav/id10083/id10083_125_1_0.wav,/root/Unzipped/wav/id10083/id10083_81_1_0.wav,/root/Unzipped/wav/id10988/id10988_100_0_0.wav
13254,/root/Unzipped/wav/id10083/id10083_100_1_0.wav,/root/Unzipped/wav/id10083/id10083_85_2_0.wav,/root/Unzipped/wav/id10767/id10767_62_6_0_0_0.wav
13255,/root/Unzipped/wav/id10083/id10083_140_0_0.wav,/root/Unzipped/wav/id10083/id10083_42_1_0.wav,/root/Unzipped/wav/id10638/id10638_37_0.wav
13256,/root/Unzipped/wav/id10083/id10083_36_6_0.wav,/root/Unzipped/wav/id10083/id10083_52_2_0.wav,/root/Unzipped/wav/id10524/id10524_84_0.wav
13257,/root/Unzipped/wav/id10083/id10083_56_1_0.wav,/root/Unzipped/wav/id10083/id10083_104_1_0.wav,/root/Unzipped/wav/id11143/id11143_58_0.wav
13258,/root/Unzipped/wav/id10083/id10083_144_3_0.wav,/root/Unzipped/wav/id10083/id10083_217_0_0.wav,/root/Unzipped/wav/id10034/id10034_83_0.wav
13259,/root/Unzipped/wav/id10083/id10083_53_0_0.wav,/root/Unzipped/wav/id10083/id10083_209_1_0.wav,/root/Unzipped/wav/id10752/id10752_28_1_0.wav
13260,/root/Unzipped/wav/id10083/id10083_161_1_0.wav,/root/Unzipped/wav/id10083/id10083_225_0_0.wav,/root/Unzipped/wav/id10422/id10422_46_0_0.wav
13261,/root/Unzipped/wav/id10083/id10083_36_8_0.wav,/root/Unzipped/wav/id10083/id10083_226_0_0.wav,/root/Unzipped/wav/id10220/id10220_117_1_0_0_0.wav
13262,/root/Unzipped/wav/id10083/id10083_40_1_0.wav,/root/Unzipped/wav/id10083/id10083_123_5_0.wav,/root/Unzipped/wav/id10289/id10289_81_1.wav
13263,/root/Unzipped/wav/id10083/id10083_40_0_0.wav,/root/Unzipped/wav/id10083/id10083_112_0_0.wav,/root/Unzipped/wav/id10203/id10203_311_1.wav
13264,/root/Unzipped/wav/id10083/id10083_11_0_0.wav,/root/Unzipped/wav/id10083/id10083_0_0_0.wav,/root/Unzipped/wav/id10182/id10182_24_0_0_0_0.wav
13265,/root/Unzipped/wav/id10083/id10083_93_0_0.wav,/root/Unzipped/wav/id10083/id10083_185_0_0.wav,/root/Unzipped/wav/id10324/id10324_46_2.wav
13266,/root/Unzipped/wav/id10083/id10083_128_1_0.wav,/root/Unzipped/wav/id10083/id10083_46_2_0.wav,/root/Unzipped/wav/id10211/id10211_12_0.wav
